"","trip_id","bikeid","checkout_time","station_id","name","subscriber_type","month","year","latitude","longitude"
"243",9900316615,425,15:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",11,2014,30.26483,-97.739
"244",12175397,85,23:49:58,3291,"11th & San Jacinto","Local365",9,2016,30.27193,-97.73854
"245",14187400,203,18:23:37,2548,"UT West Mall @ Guadalupe","Local30",3,2017,30.28576,-97.74181
"246",12294477,870,09:52:29,2497,"Capitol Station / Congress & 11th","Walk Up",10,2016,30.2726,-97.74127
"247",9900217360,116,14:12:00,2707,"Rainey St @ Cummings","Annual Membership (Austin B-cycle)",8,2014,30.25579,-97.73982
"248",9900319325,209,16:12:00,2536,"Waller & 6th St.","24-Hour Kiosk (Austin B-cycle)",11,2014,30.26461,-97.73049
"249",10524674,965,19:48:54,2711,"Barton Springs @ Kinney Ave","Weekender",6,2016,30.262,-97.76118
"250",9273169,965,15:03:57,2563,"Davis at Rainey Street","Walk Up",3,2016,30.26019,-97.73845
"251",9900221310,974,12:12:00,2562,"San Jacinto & 8th Street","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26912,-97.73986
"252",9900246556,263,08:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",9,2014,30.26476,-97.74678
"253",9900243543,999,12:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",9,2014,30.24891,-97.75019
"254",9904553,895,15:17:08,2575,"Riverside @ S. Lamar","Walk Up",5,2016,30.26446,-97.75665
"255",9900337320,866,16:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",12,2014,30.2726,-97.74127
"256",9796303,558,12:52:12,2494,"2nd & Congress","Walk Up",5,2016,30.26408,-97.74355
"257",14008999,385,19:29:06,2566,"Pfluger Bridge @ W 2nd Street","Local365",3,2017,30.26717,-97.75484
"258",12175189,68,23:06:12,3455,"Republic Square @ Federal Courthouse Plaza","Walk Up",9,2016,30.26753,-97.74805
"259",14080422,122,16:02:22,2494,"2nd & Congress","Local30",3,2017,30.26408,-97.74355
"260",8994378,930,19:52:08,2711,"Barton Springs @ Kinney Ave","Walk Up",3,2016,30.262,-97.76118
"261",9900031039,266,16:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",2,2015,NA,NA
"262",12931120,201,15:01:28,2538,"Bullock Museum @ Congress & MLK","Local365",11,2016,30.28039,-97.73809
"263",9900023132,839,11:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",2,2014,30.2726,-97.74127
"264",9900310928,716,11:12:46,2552,"3rd & West","Walk Up",10,2015,30.2678,-97.75189
"265",9900041211,NA,18:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26476,-97.74678
"266",9900248418,93,20:12:00,2538,"Bullock Museum @ Congress & MLK","Annual Membership (Austin B-cycle)",9,2014,30.28039,-97.73809
"267",9900007102,40,14:12:00,2711,"Barton Springs @ Kinney Ave","Local365",1,2015,30.262,-97.76118
"268",10216466,134,12:49:05,2574,"Zilker Park","Walk Up",5,2016,30.2659,-97.76822
"269",9900283490,483,14:12:00,NA,"Convention Center/ 3rd & Trinity","24-Hour Kiosk (Austin B-cycle)",10,2014,NA,NA
"270",9900057861,55,17:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",3,2014,30.25103,-97.74926
"271",14917801,540,13:05:22,2575,"Riverside @ S. Lamar","Walk Up",5,2017,30.26446,-97.75665
"272",9900245517,362,12:12:00,2564,"5th & San Marcos","Annual Membership (Austin B-cycle)",9,2014,30.26416,-97.73289
"273",9099054,NA,16:14:04,2499,"City Hall / Lavaca & 2nd","Walk Up",3,2016,30.26476,-97.74678
"274",9900065473,823,06:12:00,2823,"Capital Metro HQ - East 5th at Broadway","Walk Up",3,2015,30.2563,-97.71007
"275",9900003447,554,16:12:00,2570,"South Congress & Academy","Walk Up",1,2015,30.25226,-97.74854
"276",14353211,930,20:44:51,2549,"Long Center @ South 1st & Riverside","Local365+Guest Pass",4,2017,30.25941,-97.74971
"277",9900121165,890,13:12:00,2501,"5th & Bowie","Walk Up",4,2015,30.2696,-97.75332
"278",12316546,461,16:33:11,2570,"South Congress & Academy","Walk Up",10,2016,30.25226,-97.74854
"279",9900094393,197,16:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26446,-97.75665
"280",12156879,181,23:18:21,2563,"Davis at Rainey Street","Walk Up",9,2016,30.26019,-97.73845
"281",9900324364,554,08:12:15,2498,"Convention Center / 4th St. @ MetroRail","Local365",11,2015,30.26483,-97.739
"282",13709212,451,18:00:49,2707,"Rainey St @ Cummings","Local30",2,2017,30.25579,-97.73982
"283",13028192,262,15:28:08,2547,"Guadalupe & 21st","Local365",11,2016,30.28395,-97.74198
"284",14008737,998,19:00:52,2563,"Davis at Rainey Street","Local30",3,2017,30.26019,-97.73845
"285",9900081791,728,15:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",3,2015,30.262,-97.76118
"286",9900058181,140,11:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26735,-97.73933
"287",9900060216,190,10:12:00,2494,"2nd & Congress","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26408,-97.74355
"288",14615532,850,14:49:25,3293,"East 2nd & Pedernales",NA,4,2017,30.25542,-97.71665
"289",9900346428,854,08:12:08,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",12,2015,30.26717,-97.75484
"290",9900260340,287,16:12:32,2712,"Toomey Rd @ South Lamar","Local30",9,2015,30.26304,-97.75824
"291",10238522,229,16:59:03,2567,"Palmer Auditorium","Local365",5,2016,30.25971,-97.75346
"292",9900114756,110,19:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",4,2015,30.262,-97.76118
"293",9900014391,546,17:12:36,2572,"Barton Springs Pool","Walk Up",1,2016,30.26452,-97.7712
"294",9900157609,344,21:12:00,2571,"Red River & 8th Street","24-Hour Kiosk (Austin B-cycle)",6,2014,30.26854,-97.73646
"295",15468447,928,18:24:35,2540,"17th & Guadalupe","Local30",NA,NA,30.27974,-97.74254
"296",10073917,863,08:47:06,2569,"East 11th St. & San Marcos","Local365",5,2016,30.26968,-97.73074
"297",8656137,132,13:37:39,2565,"Trinity & 6th Street","Local365 ($80 plus tax)",2,2016,30.26735,-97.73933
"298",9900073998,553,10:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",3,2015,30.26717,-97.75484
"299",9900352236,16,12:12:45,2550,"Republic Square @ Guadalupe & 4th St.","Local30",12,2015,30.26774,-97.74692
"300",14942486,452,13:54:45,2497,"Capitol Station / Congress & 11th","Weekender",5,2017,30.2726,-97.74127
"301",11982624,80,19:25:35,2563,"Davis at Rainey Street","Walk Up",9,2016,30.26019,-97.73845
"302",14649345,16,10:29:17,2707,"Rainey St @ Cummings","Local365",5,2017,30.25579,-97.73982
"303",9900066783,320,11:12:00,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2015,30.26426,-97.74023
"304",9900053877,406,18:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",3,2014,30.2587,-97.74872
"305",9900335862,772,15:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",12,2014,30.26476,-97.74678
"306",9900223755,22,17:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",8,2014,30.26476,-97.74678
"307",11364970,907,18:16:17,2822,"East 6th at Robert Martinez","Local365",8,2016,30.26032,-97.71899
"308",9900100791,349,09:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",4,2014,30.2726,-97.74127
"309",9900090759,133,15:12:00,2503,"South Congress & James","Walk Up",3,2015,30.25103,-97.74926
"310",9900333593,751,10:12:27,2563,"Davis at Rainey Street","Walk Up",11,2015,30.26019,-97.73845
"311",10424624,417,16:20:28,2711,"Barton Springs @ Kinney Ave","Local365",6,2016,30.262,-97.76118
"312",13997622,252,11:38:25,2501,"5th & Bowie","Local365",3,2017,30.2696,-97.75332
"313",9900232398,440,08:12:00,2565,"Trinity & 6th Street","Walk Up",8,2015,30.26735,-97.73933
"314",9900093819,116,09:12:00,2494,"2nd & Congress","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26408,-97.74355
"315",9900088024,650,18:12:00,2569,"East 11th St. & San Marcos","Local365",3,2015,30.26968,-97.73074
"316",9900256062,384,13:12:34,2549,"Long Center @ South 1st & Riverside","Local365",9,2015,30.25941,-97.74971
"317",12386019,961,08:57:56,3291,"11th & San Jacinto","Local365",10,2016,30.27193,-97.73854
"318",9900335112,40,15:12:00,2500,"Republic Square","24-Hour Kiosk (Austin B-cycle)",12,2013,30.26751,-97.74802
"319",9900199754,117,18:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",7,2015,30.26717,-97.75484
"320",10581075,870,17:38:52,3291,"11th & San Jacinto","Walk Up",6,2016,30.27193,-97.73854
"321",9900165940,412,08:12:00,2498,"Convention Center / 4th St. @ MetroRail","Annual Membership (Austin B-cycle)",6,2014,30.26483,-97.739
"322",9900341098,327,13:12:00,2494,"2nd & Congress","Walk Up",12,2014,30.26408,-97.74355
"323",9900150229,528,12:12:00,2707,"Rainey St @ Cummings","Local365",5,2015,30.25579,-97.73982
"324",9900238510,955,18:12:00,2498,"Convention Center / 4th St. @ MetroRail","Local365",8,2015,30.26483,-97.739
"325",15106163,72,18:23:04,2575,"Riverside @ S. Lamar","Walk Up",NA,NA,30.26446,-97.75665
"326",9900185849,545,22:12:00,2571,"Red River & 8th Street","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26854,-97.73646
"327",15190162,870,15:14:40,2547,"Guadalupe & 21st","Local30",NA,NA,30.28395,-97.74198
"328",9900085843,861,16:12:00,2571,"Red River & 8th Street","Local365",3,2015,30.26854,-97.73646
"329",9900330279,224,18:12:47,2576,"Rainey @ River St","Local365",11,2015,30.25802,-97.7391
"330",8971869,371,21:10:40,2552,"3rd & West","Local365",3,2016,30.2678,-97.75189
"331",9900271131,520,21:12:00,2567,"Palmer Auditorium","24-Hour Kiosk (Austin B-cycle)",10,2014,30.25971,-97.75346
"332",14098673,263,18:58:46,2563,"Davis at Rainey Street","Walk Up",3,2017,30.26019,-97.73845
"333",12639699,447,14:34:12,2504,"South Congress & Elizabeth","Walk Up",11,2016,30.24891,-97.75019
"334",12598363,938,14:48:26,2503,"South Congress & James","Walk Up",10,2016,30.25103,-97.74926
"335",15368232,122,14:19:28,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Local365",NA,NA,30.27336,-97.73805
"336",11457492,576,11:31:43,2504,"South Congress & Elizabeth","Walk Up",8,2016,30.24891,-97.75019
"337",9900174740,864,09:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",6,2015,30.26717,-97.75484
"338",9900112665,52,20:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",4,2015,30.2726,-97.74127
"339",11081229,153,17:05:54,2574,"Zilker Park","Walk Up",7,2016,30.2659,-97.76822
"340",9900016155,577,12:12:32,2568,"East 11th St. at Victory Grill","Walk Up",1,2016,30.26896,-97.72843
"341",9900293643,252,17:12:56,2504,"South Congress & Elizabeth","Walk Up",10,2015,30.24891,-97.75019
"342",9900231224,26,10:12:00,2495,"4th & Congress","Walk Up",8,2015,30.26634,-97.74378
"343",12344701,539,17:02:51,2498,"Convention Center / 4th St. @ MetroRail","Local365",10,2016,30.26483,-97.739
"344",9900185615,327,18:12:00,2496,"8th & Congress","24-Hour Kiosk (Austin B-cycle)",7,2014,30.2698,-97.74186
"345",9900309477,874,17:12:08,2574,"Zilker Park","Walk Up",10,2015,30.2659,-97.76822
"346",9900185056,549,13:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26476,-97.74678
"347",10486301,332,18:12:04,2566,"Pfluger Bridge @ W 2nd Street","Local365",6,2016,30.26717,-97.75484
"348",9900137440,411,11:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",5,2014,30.24891,-97.75019
"349",9900199111,183,12:12:00,2567,"Palmer Auditorium","Walk Up",7,2015,30.25971,-97.75346
"350",9900241612,165,18:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26476,-97.74678
"351",9900027116,235,06:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",2,2014,30.25103,-97.74926
"352",9900294067,321,11:12:57,2569,"East 11th St. & San Marcos","Walk Up",10,2015,30.26968,-97.73074
"353",8999991,235,14:06:32,3293,"East 2nd & Pedernales","Walk Up",3,2016,30.25542,-97.71665
"354",15483882,860,14:05:21,2495,"4th & Congress","Weekender",NA,NA,30.26634,-97.74378
"355",9900316563,523,14:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",11,2014,30.26446,-97.75665
"356",9900133433,553,13:12:00,2566,"Pfluger Bridge @ W 2nd Street","Annual Membership (Austin B-cycle)",5,2014,30.26717,-97.75484
"357",9900139341,97,10:12:00,2537,"West & 6th St.","Local365",5,2015,30.27041,-97.75046
"358",9900106066,219,03:12:00,2537,"West & 6th St.","24-Hour Kiosk (Austin B-cycle)",4,2014,30.27041,-97.75046
"359",10780634,459,15:23:19,2711,"Barton Springs @ Kinney Ave","Walk Up",7,2016,30.262,-97.76118
"360",9900014522,544,13:12:07,2537,"West & 6th St.","Local365",1,2016,30.27041,-97.75046
"361",12591158,214,06:38:10,2552,"3rd & West","Local365",10,2016,30.2678,-97.75189
"362",9900243152,925,23:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",9,2014,30.2726,-97.74127
"363",9900189796,503,13:12:00,2501,"5th & Bowie","24-Hour Kiosk (Austin B-cycle)",7,2014,30.2696,-97.75332
"364",9284941,228,16:53:10,2550,"Republic Square @ Guadalupe & 4th St.","Local30",3,2016,30.26774,-97.74692
"365",15012865,550,16:26:05,2538,"Bullock Museum @ Congress & MLK","Local30",NA,NA,30.28039,-97.73809
"366",10441952,669,07:56:11,2711,"Barton Springs @ Kinney Ave","Local365",6,2016,30.262,-97.76118
"367",9900146940,84,02:12:00,2571,"Red River & 8th Street","Walk Up",5,2015,30.26854,-97.73646
"368",9900225727,220,22:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",8,2015,30.25941,-97.74971
"369",9900034518,301,12:12:00,2503,"South Congress & James","7-Day",2,2015,30.25103,-97.74926
"370",8759511,406,14:57:05,2538,"Bullock Museum @ Congress & MLK","Walk Up",2,2016,30.28039,-97.73809
"371",9900188403,938,19:12:00,2712,"Toomey Rd @ South Lamar","Annual Membership (Austin B-cycle)",7,2014,30.26304,-97.75824
"372",9900300772,80,19:12:59,2499,"City Hall / Lavaca & 2nd","Walk Up",10,2015,30.26476,-97.74678
"373",9900029271,650,16:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",2,2015,30.25941,-97.74971
"374",9900330663,550,15:12:04,2538,"Bullock Museum @ Congress & MLK","Local365",11,2015,30.28039,-97.73809
"375",15213721,440,10:30:17,2494,"2nd & Congress","Walk Up",NA,NA,30.26408,-97.74355
"376",15066577,745,17:29:22,1007,"Lavaca & 6th","Local365+Guest Pass",NA,NA,30.26889,-97.74525
"377",9900085493,NA,11:12:00,2537,"West & 6th St.","Walk Up",3,2015,30.27041,-97.75046
"378",9900278302,35,15:12:00,2566,"Pfluger Bridge @ W 2nd Street","Annual (Denver Bike Sharing)",10,2014,30.26717,-97.75484
"379",9900169589,37,07:12:00,2707,"Rainey St @ Cummings","Local365",6,2015,30.25579,-97.73982
"380",10613025,683,16:54:29,2540,"17th & Guadalupe","Local365",6,2016,30.27974,-97.74254
"381",14101524,712,01:46:05,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2017,30.26426,-97.74023
"382",9900094626,938,02:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26634,-97.74378
"383",9900208738,395,19:12:00,2552,"3rd & West","Local30",7,2015,30.2678,-97.75189
"384",9900204306,37,14:12:00,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",7,2015,30.26483,-97.739
"385",9988427,969,03:53:02,2571,"Red River & 8th Street","Walk Up",5,2016,30.26854,-97.73646
"386",9900059509,479,16:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",3,2014,30.26476,-97.74678
"387",9900201150,863,11:12:00,2538,"Bullock Museum @ Congress & MLK","Walk Up",7,2015,30.28039,-97.73809
"388",9900347014,610,02:12:32,2547,"Guadalupe & 21st","Local30",12,2015,30.28395,-97.74198
"389",13544069,550,18:54:06,2499,"City Hall / Lavaca & 2nd","Local365",1,2017,30.26476,-97.74678
"390",9900173108,182,16:12:00,2544,"East 6th & Pedernales St.","Local365",6,2015,30.25895,-97.71475
"391",9900276727,434,14:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Annual Membership (Austin B-cycle)",10,2014,30.26774,-97.74692
"392",15076273,421,17:27:14,2575,"Riverside @ S. Lamar","Local365",NA,NA,30.26446,-97.75665
"393",9900023890,936,17:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",2,2014,30.26476,-97.74678
"394",9900218215,907,15:12:00,2494,"2nd & Congress","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26408,-97.74355
"395",14371677,122,12:42:36,2496,"8th & Congress","Walk Up",4,2017,30.2698,-97.74186
"396",9900010133,224,18:12:00,NA,"ACC - West & 12th","Walk Up",1,2015,NA,NA
"397",14875507,19,14:39:07,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",5,2017,30.27466,-97.77028
"398",9900209973,995,15:12:00,2712,"Toomey Rd @ South Lamar","Walk Up",7,2015,30.26304,-97.75824
"399",9900199772,283,18:12:00,2494,"2nd & Congress","Walk Up",7,2015,30.26408,-97.74355
"400",9157601,399,18:41:27,2570,"South Congress & Academy","Walk Up",3,2016,30.25226,-97.74854
"401",14107019,550,15:00:46,2711,"Barton Springs @ Kinney Ave","Walk Up",3,2017,30.262,-97.76118
"402",15373257,240,08:44:21,2552,"3rd & West","Local30",NA,NA,30.2678,-97.75189
"403",14588856,117,12:30:41,2565,"Trinity & 6th Street",NA,4,2017,30.26735,-97.73933
"404",12802468,398,14:45:49,2707,"Rainey St @ Cummings","Walk Up",11,2016,30.25579,-97.73982
"405",9900011292,983,14:12:02,2822,"East 6th at Robert Martinez","Walk Up",1,2016,30.26032,-97.71899
"406",9900169526,86,19:12:00,2575,"Riverside @ S. Lamar","Local365",6,2015,30.26446,-97.75665
"407",9900168203,414,14:12:00,2711,"Barton Springs @ Kinney Ave","24-Hour Kiosk (Austin B-cycle)",6,2014,30.262,-97.76118
"408",9900332432,897,22:12:47,3293,"East 2nd & Pedernales","Local365",11,2015,30.25542,-97.71665
"409",9900104883,281,17:12:00,2501,"5th & Bowie","Annual Membership (Austin B-cycle)",4,2014,30.2696,-97.75332
"410",14344231,229,11:51:07,2501,"5th & Bowie","Local365",4,2017,30.2696,-97.75332
"411",9900016214,924,14:12:46,2497,"Capitol Station / Congress & 11th","Walk Up",1,2016,30.2726,-97.74127
"412",9900043445,40,03:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26735,-97.73933
"413",9900079891,287,18:12:00,2822,"East 6th at Robert Martinez","Local365",3,2015,30.26032,-97.71899
"414",9900137613,86,18:12:00,2536,"Waller & 6th St.","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26461,-97.73049
"415",9900301841,646,21:12:26,2550,"Republic Square @ Guadalupe & 4th St.","Walk Up",10,2015,30.26774,-97.74692
"416",9900103842,282,15:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26483,-97.739
"417",9900215405,484,12:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Annual Membership (Austin B-cycle)",8,2014,30.27336,-97.73805
"418",13981368,190,22:36:56,3390,"Brazos & 6th","Walk Up",3,2017,30.26754,-97.74154
"419",9900115540,576,16:12:00,2504,"South Congress & Elizabeth","Walk Up",4,2015,30.24891,-97.75019
"420",13508794,925,10:44:28,2711,"Barton Springs @ Kinney Ave","Local365",1,2017,30.262,-97.76118
"421",14613089,385,11:50:04,3292,"East 4th & Chicon","Local365",4,2017,30.25987,-97.72373
"422",8671860,558,16:47:04,2540,"17th & Guadalupe","Local365 ($80 plus tax)",2,2016,30.27974,-97.74254
"423",9144762,735,09:00:10,2501,"5th & Bowie","Local30",3,2016,30.2696,-97.75332
"424",9900157122,224,10:12:00,2569,"East 11th St. & San Marcos","Annual Membership (Austin B-cycle)",6,2014,30.26968,-97.73074
"425",12109987,775,10:43:12,2539,"Convention Center / 3rd & Trinity","Walk Up",9,2016,30.26426,-97.74023
"426",15105155,283,16:48:19,3619,"6th & Congress","Local30",NA,NA,30.26822,-97.74285
"427",9900068585,882,10:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",3,2015,30.26476,-97.74678
"428",13572812,822,11:20:06,2539,"Convention Center / 3rd & Trinity","Local365",1,2017,30.26426,-97.74023
"429",9900086647,3,02:12:00,2562,"San Jacinto & 8th Street","7-Day",3,2015,30.26912,-97.73986
"430",9900350304,434,14:12:40,2567,"Palmer Auditorium","Walk Up",12,2015,30.25971,-97.75346
"431",9175807,520,18:33:00,2499,"City Hall / Lavaca & 2nd","Walk Up",3,2016,30.26476,-97.74678
"432",10086211,191,20:32:12,2575,"Riverside @ S. Lamar","Walk Up",5,2016,30.26446,-97.75665
"433",9001701,369,15:42:23,2574,"Zilker Park","Walk Up",3,2016,30.2659,-97.76822
"434",9900289962,275,20:12:17,2494,"2nd & Congress","Walk Up",10,2015,30.26408,-97.74355
"435",9900343684,411,17:12:59,2712,"Toomey Rd @ South Lamar","Local365",12,2015,30.26304,-97.75824
"436",9900243169,242,00:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",9,2014,30.25579,-97.73982
"437",9892899,240,12:52:28,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",5,2016,30.26483,-97.739
"438",14141561,895,07:30:07,3621,"Nueces & 3rd","Local365",3,2017,30.26697,-97.74929
"439",9920326,152,17:23:56,2502,"Barton Springs & Riverside","Founding Member",5,2016,30.2587,-97.74872
"440",12528097,958,09:45:05,2711,"Barton Springs @ Kinney Ave","Local365",10,2016,30.262,-97.76118
